user_id,half_life,half_life_days,n_reviews,mean_p_recall,ui_language,learning_language,pair_label,mean_accuracy,mean_delta_days,is_struggling,hl_percentile
u:iI82,1568540.67596677,18.154405971837615,214,0.8830177610551588,en,fr,en→fr,0.8660424749276895,1.1112928348909656,True,0.2920310981535471
u:iIQL,581614.7621891518,6.731652340152221,278,0.6390887290167878,en,fr,en→fr,0.6765593417805038,1.7303470140554222,True,0.1373501781665047
u:iIZZ,1041661.4590411382,12.05626688705021,400,0.8454166666666674,en,fr,en→fr,0.8521328065613648,1.1481456886574075,True,0.20764496274700356
u:iL5D,1712190.2789001816,19.81701711690025,304,0.8820175438596711,en,fr,en→fr,0.8582785186356284,1.3561335358796296,True,0.31162941367023
u:iLOt,1423477.8028290288,16.47543753274339,304,0.8691885964912435,en,fr,en→fr,0.8812612347630422,1.4446527016325534,True,0.26886945254292194
u:iLSD,1653414.1531955637,19.136737884207914,206,0.8784733066286651,en,fr,en→fr,0.8611719007374815,1.850370988403452,True,0.3032069970845481
u:iLml,590565.8511782166,6.835252907155285,318,0.7115004492363051,en,fr,en→fr,0.8140036281509206,1.7932713865595156,True,0.1386459345643019
u:iLnu,1849637.5883422983,21.407842457665488,157,0.8675007582650954,en,fr,en→fr,0.847382010314165,2.1241755868129273,True,0.32960803368966635
u:iMEI,1695138.197885571,19.619655068120036,206,0.8819425181076019,en,fr,en→fr,0.8427115672948946,1.4736688129270046,True,0.30952380952380953
u:iMTp,997707.3159087398,11.547538378573378,344,0.7267441860465116,en,fr,en→fr,0.8190707221104091,1.9493415226636521,True,0.20165208940719145
u:iMjO,1159043.154038024,13.414851319884535,327,0.8023663899810765,en,fr,en→fr,0.8309873525935734,1.3963705190282025,True,0.22481373501781665
u:iN44,1192639.9820282639,13.803703495697498,151,0.8420230615595032,en,fr,en→fr,0.858490534483912,2.0555225962717687,True,0.23015873015873015
u:iNLP,304648.7423133233,3.5260271101079086,312,0.6182081807081827,en,fr,en→fr,0.7221442631065264,1.2008743619420703,True,0.09540006478781989
u:iO2L,1528308.3669456237,17.68875424705583,330,0.8583333333333364,en,fr,en→fr,0.851539849039849,1.4561811167227834,True,0.2868480725623583
u:iOJp,1559876.9399402463,18.054131249308405,164,0.8275406504065059,en,fr,en→fr,0.8291875637912222,1.6258341096431799,True,0.29073534175574994
u:iPAz,948498.0293205656,10.97798645046951,133,0.7286967418546391,en,fr,en→fr,0.8681165962824055,1.5752180799220272,True,0.1927437641723356
u:iPWb,1566990.8250558674,18.13646788259106,198,0.8851540294722374,en,fr,en→fr,0.8541822526045594,1.1863604797979799,True,0.29170715905409783
u:iPc-,750491.8657775432,8.686248446499341,234,0.8027065527065556,en,fr,en→fr,0.8057258490372524,1.3115776847894904,True,0.16310333657272433
u:iQPN,1219199.4149499366,14.11110433969834,144,0.8980158730158819,en,fr,en→fr,0.8414621547434048,1.3570691872427985,True,0.2340459993521218
u:iQku,1309306.5117320959,15.154010552454814,285,0.6836257309941544,en,fr,en→fr,0.8415276983380291,3.5659154889538662,True,0.2528344671201814
u:iR00,1651917.0457105807,19.11941025127987,217,0.885147392290272,en,fr,en→fr,0.8676848798019846,1.6503458354668032,True,0.3028830579850988
u:iR4y,1387824.9867952052,16.062789199018578,163,0.871413964358767,en,fr,en→fr,0.8817046620727603,1.7178076005453304,True,0.264172335600907
u:iR7G,780290.4387969971,9.031139337928208,248,0.7315092165898709,en,fr,en→fr,0.8223582253320157,1.361593115292712,True,0.16666666666666666
u:iRN6,1922579.4092066386,22.252076495447206,173,0.8459399944949249,en,fr,en→fr,0.8884749322610596,1.9525564654249625,True,0.3414318108195659
u:iRW-,1732039.5954496753,20.046754576963835,233,0.8643776824034506,en,fr,en→fr,0.8747774459684331,1.9724140637418535,True,0.31341107871720114
u:iRau,498295.212349616,5.767305698490926,205,0.7037611304684682,en,fr,en→fr,0.8174741770708221,1.2011277664859983,True,0.12309685779073534
u:iRcA,1423865.6569288166,16.479926584824266,283,0.8313475491921061,en,fr,en→fr,0.8117463651422528,1.2782043008114121,True,0.2690314220926466
u:iRkg,1428484.1031167659,16.533380823110715,240,0.8246527777777874,en,fr,en→fr,0.8700465491501677,1.444938994984568,True,0.27016520894071916
u:iRsC,1295363.029137594,14.992627652055486,579,0.8154371247635527,en,fr,en→fr,0.8678447147687095,1.558773627902514,True,0.24991901522513768
u:iRzG,1550839.805966807,17.94953479128249,397,0.8887609451841233,en,fr,en→fr,0.8809085553699765,1.5422551660602668,True,0.28960155490767736
u:iS7D,591794.9843119584,6.849478985092111,170,0.6556302521008529,en,fr,en→fr,0.8141360926655042,2.380815359477124,True,0.13880790411402658
u:iSLm,510024.1537902646,5.90305733553547,182,0.7869963369963462,en,fr,en→fr,0.8373953427524856,1.1759462123524622,True,0.12568837058632976
u:iSQU,1052393.328275673,12.180478336523993,437,0.8242944317315035,en,fr,en→fr,0.833096272393653,1.764969488939741,True,0.2095885973436994
u:iSUv,1060462.662432844,12.273873407787548,165,0.8027417027417212,en,fr,en→fr,0.869418209161135,1.5178306677890012,True,0.21072238419177194
u:iT1w,1210678.9752946987,14.012488139984939,223,0.6865791159513139,en,fr,en→fr,0.8611375052884119,4.056512466782927,True,0.23291221250404923
u:iTpN,1360305.639858792,15.74427823910639,364,0.8569030176173187,en,fr,en→fr,0.8273720834802277,1.0988626564407813,True,0.25963718820861675
u:iTyW,1265644.2763681768,14.648660606113157,189,0.8358024691358096,en,fr,en→fr,0.8421368866980444,1.6744543650793648,True,0.2431162941367023
u:iV1V,1904520.649823571,22.043063076661703,691,0.7780798474720377,en,fr,en→fr,0.8450566869632881,2.444323159537975,True,0.33819241982507287
u:iVQq,1249080.4640049613,14.456949814872237,616,0.8009856215213426,en,fr,en→fr,0.871649548856705,1.4590487463924964,True,0.23955296404275997
u:iVRj,1914214.9384460482,22.155265491273706,281,0.882795288934089,en,fr,en→fr,0.873662828087814,1.8589801634374588,True,0.3396501457725947
u:iWA4,1906148.5253484088,22.061904228569546,163,0.7537248028045583,en,fr,en→fr,0.8223792226859711,2.5145261020222676,True,0.3388402980239715
u:iWan,1829980.0591372047,21.18032475853246,210,0.839920634920638,en,fr,en→fr,0.8326994927934777,2.6857500551146383,True,0.32717849044379654
u:iWxn,681364.623676652,7.886164625887176,501,0.6491778348065829,en,fr,en→fr,0.7885052334461304,1.4848062208915502,True,0.1524133462908973
u:iX4J,848991.5008367491,9.826290518943855,151,0.7877325764743047,en,fr,en→fr,0.7982298238920754,1.140858474368408,True,0.17703271784904437
u:iXji,1610227.4849149336,18.636892186515436,136,0.8868196142093235,en,fr,en→fr,0.8446109140042963,1.3142615570533769,True,0.29705215419501135
u:iY77,1672170.1752855468,19.353821473212346,209,0.8968956482114545,en,fr,en→fr,0.8413180790123181,1.1894221823498141,True,0.30677032717849045
u:iZfV,765531.4055742301,8.860317194146182,301,0.7761904761904816,en,fr,en→fr,0.8305707471137719,1.8157764242647965,True,0.16439909297052155
u:iZm3,1652840.4387179825,19.13009767034702,377,0.8358532272325491,en,fr,en→fr,0.8202106156822905,1.3122938770999115,True,0.30304502753482343
u:i_2g,744039.349296418,8.611566542782615,196,0.8338435374149744,en,fr,en→fr,0.8654414038342609,1.1397245252267574,True,0.16196954972465177
u:iaAk,1657908.86254788,19.188759983193055,794,0.8062342569269572,en,fr,en→fr,0.8507965974849185,1.8844824318966322,True,0.30385487528344673
u:iaY-,1391263.7973763524,16.102590247411484,835,0.7052295409181688,en,fr,en→fr,0.7672443338334174,3.427558092149035,True,0.26482021379980564
u:iafc,1376128.025222195,15.927407699330962,495,0.7879797979798041,en,fr,en→fr,0.8684956015448261,2.111374579124579,True,0.26239067055393583
u:ib_p,1426615.2060777002,16.51175007034375,159,0.6361730512673962,en,fr,en→fr,0.8067537582359362,4.055523017120895,True,0.2696793002915452
u:icyY,1594566.4616384592,18.455630343037722,451,0.8390613451589068,en,fr,en→fr,0.8635199780015397,1.1112116336125484,True,0.2951085195983155
u:id8r,1651142.6423665518,19.110447249612868,181,0.6664825046040553,en,fr,en→fr,0.7126851601291223,3.425044505831799,True,0.3025591188856495
u:idn8,1478784.4351915438,17.11556059249472,338,0.834735136658219,en,fr,en→fr,0.8356577569796695,1.967747883793557,True,0.27988338192419826
u:ihTz,1654684.7746746656,19.151444151327148,146,0.7999999999999999,en,fr,en→fr,0.8688495484728361,2.5806046264586504,True,0.30336896663427276
u:iioj,1363882.7650976675,15.785680151593374,164,0.7056765389082561,en,fr,en→fr,0.8247293441653198,3.775583714430894,True,0.2601230968577907
u:ipD-,1204193.0924368806,13.937420051352785,1731,0.7871766640830877,en,fr,en→fr,0.8081481663430898,1.3311515167319254,True,0.23194039520570134
u:ipir,1450420.022625937,16.78726878039279,479,0.8802366040362005,en,fr,en→fr,0.8724528034768595,1.3186931928013608,True,0.2747003563330094
u:iqDQ,1833226.8745878984,21.21790364106364,597,0.8011166945840351,en,fr,en→fr,0.8555881109637742,2.882042310317017,True,0.3276643990929705
u:iqHS,543201.7838956167,6.287057683977045,332,0.7490233661920481,en,fr,en→fr,0.7855448574180601,1.2037382864792503,True,0.13070942662779397
u:iqKX,1143401.2917402347,13.233811246993458,317,0.6390641430073628,en,fr,en→fr,0.7839274172209694,2.7114132784203764,True,0.2230320699708455
u:iqwd,1188051.18120496,13.750592375057407,221,0.6529411764705927,en,fr,en→fr,0.828263537311461,3.3570091230936816,True,0.2293488824101069
u:iqz_,1757674.2372029435,20.343451819478513,146,0.7705479452054794,en,fr,en→fr,0.8165271101482879,4.396513349822425,True,0.3172983479105928
u:ir-K,1283459.1695521432,14.854851499446102,286,0.8886197136197203,en,fr,en→fr,0.85252888553433,1.3421423368298369,True,0.24797538062844185
u:irCF,1950064.4881878493,22.570190835507514,315,0.8294072241691397,en,fr,en→fr,0.8866498025491562,1.5446133891828335,True,0.3459669582118562
u:irmA,1516534.8931862833,17.552487189656055,352,0.8148674242424317,en,fr,en→fr,0.7866553282810536,1.5666386521464648,True,0.2852283770651118
u:iruv,1145245.5446613047,13.255156766913249,269,0.7871747211896171,en,fr,en→fr,0.815240390678028,1.1404951036073248,True,0.22319403952057013
u:ispZ,15631.715594851086,0.18092263419966534,242,0.5385674931129504,en,fr,en→fr,0.6915772458666818,1.2317640419344964,True,0.04470359572400389
u:isxU,1162197.367691057,13.451358422350197,566,0.7372202591283922,en,fr,en→fr,0.7755039239139389,2.0240581034877634,True,0.2249757045675413
u:itMe,1307755.1307513188,15.136054754066189,444,0.7138888888888941,en,fr,en→fr,0.7930570743371524,3.549557500208542,True,0.25234855847100746
u:itmq,1559424.225280638,18.048891496303682,457,0.8624700427216936,en,fr,en→fr,0.8358300919796644,1.4156238603209337,True,0.29057337220602525
u:itoI,1598449.2606399965,18.500570146296255,1239,0.7865137015258111,en,fr,en→fr,0.8026411282650677,2.1472468650046332,True,0.2960803368966634
u:iu59,1754125.9173656814,20.302383302843534,199,0.7990787269681808,en,fr,en→fr,0.8163295828741478,2.8989862506979343,True,0.3163265306122449
u:iuG8,1626037.889316458,18.819882978199747,207,0.8029790660225411,en,fr,en→fr,0.8501624877799866,3.180776301663983,True,0.2988338192419825
u:iuKm,1062308.7190486267,12.29523980380355,210,0.7341269841269857,en,fr,en→fr,0.7787305543891188,2.2141732804232803,True,0.21120829284094592
u:iubm,1577440.0686065648,18.25740820146487,3659,0.8324574760212956,en,fr,en→fr,0.8882739947632087,1.5767705011994777,True,0.2928409459021704
u:iuid,1846916.1342478816,21.376344146387517,211,0.8912660798916873,en,fr,en→fr,0.8862171178315381,1.4063780827628576,True,0.3291221250404924
u:iujx,1649780.271243382,19.09467906531692,268,0.7711442786069664,en,fr,en→fr,0.825858681017292,2.6295163937258152,True,0.30207321023647554
u:ivFD,1455824.9541163805,16.849825857828478,369,0.8384823848238537,en,fr,en→fr,0.8662210527352168,2.0210997879654724,True,0.27583414318108196
u:iwOC,1771118.7703442555,20.499059841947403,601,0.8398159152734974,en,fr,en→fr,0.8396508101216056,1.4664086476243299,True,0.3194039520570133
u:iwRx,1259488.5812938418,14.577414135345391,562,0.7251355702423344,en,fr,en→fr,0.7525567698280774,2.6325873821998154,True,0.24198250728862974
u:ix4q,1060467.745518447,12.273932239796839,192,0.6767361111111145,en,fr,en→fr,0.8400978650978651,2.4210212914737657,True,0.2108843537414966
u:ixOE,1664980.3967871997,19.27060644429629,3165,0.7881381178063668,en,fr,en→fr,0.838018534821334,2.0851889517874906,True,0.30547457078069323
u:iycY,1119988.253896277,12.96282701268839,539,0.7707880554819406,en,fr,en→fr,0.7955976158199332,1.1527980485123341,True,0.2196307094266278
u:iymk,612562.8053972716,7.089847284690644,144,0.7731233465608541,en,fr,en→fr,0.7863943368823947,1.19373448752572,True,0.141399416909621
u:izND,1414072.1901309325,16.366576274663572,850,0.7975266106442671,en,fr,en→fr,0.8230097034985012,2.1113352260348583,True,0.26822157434402333
u:iz_6,1436614.8456356358,16.62748663930134,245,0.8723129251700694,en,fr,en→fr,0.8768868137541923,1.7283817554799696,True,0.272108843537415
u:izkz,933363.9913962467,10.802823974493597,2567,0.7494286456304418,en,fr,en→fr,0.8345126809431885,1.2611618981661834,True,0.18982831227729188
u:izo6,901502.251593352,10.434053837886017,199,0.8461474036851006,en,fr,en→fr,0.8615850578580047,1.148642518146287,True,0.18415937803692906
u:jZK,496586.3652064211,5.747527375074318,195,0.6063247863247948,en,fr,en→fr,0.7676519726041154,1.442077041785375,True,0.12261094914156138
u:lVS,1636801.890961558,18.94446633057359,132,0.7059343434343409,en,fr,en→fr,0.7977124632188497,2.296294367283951,True,0.3007774538386783
u:pZj,1830910.2543553768,21.191090906890935,247,0.7594997108155019,en,fr,en→fr,0.8437365189224355,2.9685184248013194,True,0.32734045999352124
u:qN3,1429541.8857661665,16.54562367784915,910,0.739322344322345,en,fr,en→fr,0.7614743343887727,2.902290661884412,True,0.2703271784904438
u:wln,1501968.0662399891,17.38388965555543,175,0.6820000000000056,en,fr,en→fr,0.7711397817255947,2.805397156084656,True,0.2834467120181406
u:yki,1406630.9893132027,16.280451265199105,289,0.8574394463667855,en,fr,en→fr,0.8428733774412889,1.1229816256567986,True,0.26708778749595075
u:z3L,1352918.0752324844,15.658774018894496,138,0.9050034506556304,en,fr,en→fr,0.8795443993778811,1.1261579106280193,True,0.25915127955944284
u:zD_,313748.5880275122,3.6313493984665763,1820,0.4765633176347467,en,fr,en→fr,0.5552771698575925,2.2082416246947494,True,0.0966958211856171
u:Ene,1668890.4627794577,19.315861837725205,762,0.8703505811773596,en,it,en→it,0.8740076121899775,1.4845164102751045,True,0.27238666167103787
u:b7jj,1210285.4752671553,14.007933741518002,401,0.8956774729842194,en,it,en→it,0.8716420263418673,1.0729514754779719,True,0.21206444361183965
u:cH73,1848491.0949808154,21.394572858574254,156,0.8376068376068397,en,it,en→it,0.8572145105865343,1.3209251839981007,True,0.29674035219183215
u:crBK,1047769.0242986339,12.126956299752708,150,0.8517777777777932,en,it,en→it,0.8332124172124172,1.0694851851851852,True,0.1910828025477707
u:fQqf,2162510.9307190143,25.02906169813674,216,0.8657407407407407,en,it,en→it,0.8432877908750993,2.1669965277777776,True,0.33982765080554517
u:fqlX,1656525.3983890912,19.17274766654041,483,0.7950310559006211,en,it,en→it,0.8258172965494032,2.345875675753393,True,0.27051330086174596
u:gHCZ,6946.730183343185,0.0804019697146202,210,0.8857142857142857,en,it,en→it,0.8932024457024457,1.8670697751322751,True,0.028849756463094792
u:gJer,1207528.5495005578,13.976024878478679,166,0.8683734939759157,en,it,en→it,0.8823607410779629,1.3647791861892014,True,0.21168977144998127
u:gTKm,2120607.228405139,24.544065143577996,459,0.8910675381263616,en,it,en→it,0.8901524530029499,0.9763957475994514,True,0.3360809291869614
u:gXN0,1810776.5570012655,20.958062002329463,318,0.8753369272237201,en,it,en→it,0.8854446378576943,1.944049906825064,True,0.29112026976395655
u:gYoV,1563052.1241033797,18.090881066011338,159,0.9004192872117421,en,it,en→it,0.8695500180166341,1.059554070580014,True,0.2544023979018359
u:gfmP,2173710.076676725,25.15868144301765,162,0.8914609053497963,en,it,en→it,0.8936254830862674,1.2687231367169638,True,0.34132633945297863
u:gfn6,14424.674284298308,0.16695224866086003,157,0.8853503184713376,en,it,en→it,0.8762966333030027,3.3493770641660765,True,0.04421131509928812
u:gyZA,1606428.992234256,18.592928150859443,527,0.8619860847564952,en,it,en→it,0.8717319015505993,1.1027802814674257,True,0.2611464968152866
u:gyjA,1882305.3371331657,21.785941402004234,230,0.8899275362319088,en,it,en→it,0.8746359491633262,1.288516002415459,True,0.3001124016485575
u:gzca,1096009.4845059663,12.685294959559796,285,0.8346491228070175,en,it,en→it,0.8387727172661091,1.6244485055230669,True,0.19595354065192958
u:h0bo,1740361.7351568528,20.1430756383895,167,0.8562874251497006,en,it,en→it,0.886569557637638,1.0448006071190952,True,0.2821281378793556
u:h7N-,1962314.7498569845,22.711976271492876,362,0.8538674033149254,en,it,en→it,0.8349879729287432,2.438719274350317,True,0.3132259273136006
u:h9JA,14425.499232410937,0.16696179667142289,152,0.9089912280701776,en,it,en→it,0.8661278049435944,1.8806026133040936,True,0.044585987261146494
u:h9ax,1587518.1318377047,18.374052451825285,222,0.799431574431581,en,it,en→it,0.8063494670112317,3.2632142559225894,True,0.2570251030348445
u:hDw9,1185277.0598689641,13.718484489224123,249,0.8493975903614458,en,it,en→it,0.8675294324892718,1.407995454038376,True,0.2098164106406894
u:hEqI,2215304.3625536747,25.64009678881568,269,0.9089219330855018,en,it,en→it,0.8856247504687784,1.442713367410161,True,0.34582240539527914
u:hFP8,2042520.3672279168,23.640282028100888,164,0.8297764227642317,en,it,en→it,0.8641169665351158,3.5835439250225836,True,0.32521543649306855
u:hFTh,1163473.136611556,13.466124266337452,189,0.826436130007582,en,it,en→it,0.8698227116607626,0.9210741230648638,True,0.20532034469838892
u:hI4I,1504704.397622229,17.41556015766469,160,0.7707291666666688,en,it,en→it,0.7496354952456757,2.572203559027778,True,0.24915698763581867
u:hIRd,998254.6301565567,11.553873034219407,555,0.7325825825825838,en,it,en→it,0.8447229908042265,1.5112804054054054,True,0.1850880479580367
u:hJ14,836503.6092850973,9.681754737096034,188,0.6143617021276596,en,it,en→it,0.8683423037030807,2.7538020217691095,True,0.16185837392281754
u:hL1M,1675091.0222171596,19.387627571957864,213,0.8802816901408498,en,it,en→it,0.8903701222750834,1.4713258563728047,True,0.27351067815661295
u:hPeu,2032222.8886827617,23.521098248643074,334,0.8997005988023952,en,it,en→it,0.8817362087112509,1.6139596154912397,True,0.3237167478456351
u:hQ98,1839702.4075424005,21.292851939148154,227,0.8950807635829868,en,it,en→it,0.8921865337638129,0.9708934981236743,True,0.2948669913825403
u:hQg7,1907524.0814208584,22.07782501644512,1030,0.8260740553944466,en,it,en→it,0.8478644155696687,2.123375932668105,True,0.3034844511052829
u:hYnL,2076686.7555664498,24.03572633757465,260,0.8623717948718,en,it,en→it,0.8192263379582373,1.1031586093304844,True,0.33121019108280253
u:hZla,2043031.7515929749,23.646200828622394,236,0.9123265035341483,en,it,en→it,0.858607591377049,0.9343092827997489,True,0.32559010865492694
u:h_PK,2171328.4259429118,25.131116041005924,162,0.8636831275720185,en,it,en→it,0.855390277078325,0.96800168609968,True,0.34095166729112025
u:hc4m,1667285.0898942975,19.297281133035852,162,0.8765432098765432,en,it,en→it,0.8884382025418701,1.0963931755829903,True,0.2720119895091795
u:hi-W,1372983.351885369,15.891011017191772,294,0.8707482993197314,en,it,en→it,0.8436654848711778,1.0820806957042075,True,0.23491944548520044
u:hjcW,1574876.112360048,18.227732781945,153,0.8104575163398693,en,it,en→it,0.8271210515473856,2.1406286310820626,True,0.2559010865492694
u:hnwF,2131721.164394148,24.672698661969306,217,0.8824884792626728,en,it,en→it,0.8668927217833283,2.207221368834272,True,0.33795428999625327
u:hq7m,2155809.1441890383,24.951494724410164,233,0.8192417739628112,en,it,en→it,0.7696847711085737,2.7340108885709746,True,0.3390783064818284
u:htjS,766780.1855121331,8.874770665649688,960,0.6958581349206355,en,it,en→it,0.7418838752804738,1.0218054711612654,True,0.15249156987635817
u:hw2o,689719.58077993,7.982865518286227,196,0.8224429057337244,en,it,en→it,0.8193965163764945,0.9868891132842026,True,0.14162607718246534
u:hzaA,1954107.3366572356,22.61698306316245,446,0.8871076233183879,en,it,en→it,0.8735508968660719,2.1615860114598906,True,0.3109778943424504
u:i1W6,847327.949136026,9.807036448333633,212,0.7778301886792547,en,it,en→it,0.8028375112970447,1.4323747051886793,True,0.16298239040839266
u:i1wB,1691717.4090776062,19.580062605064885,174,0.811247947454845,en,it,en→it,0.8802600018117258,2.4911007343550446,True,0.27650805545147994
u:i2cj,1933478.2940487557,22.378220995934672,436,0.9027905198776767,en,it,en→it,0.880233384744384,1.341660030156303,True,0.30947920569501686
u:i41D,1167774.9743199793,13.51591405462939,217,0.8849078341013963,en,it,en→it,0.8693372168026545,1.3899346091483187,True,0.2068190333458224
u:i9u-,1006468.6866460764,11.648943132477736,160,0.9051488095238188,en,it,en→it,0.822449945887446,0.9964644820601852,True,0.18696140876732859
u:iAWd,645561.3213458947,7.471774552614522,158,0.7025316455696202,en,it,en→it,0.7549643570213189,1.1532466742850445,True,0.13675533907830648
u:iAjm,1930113.3255916818,22.339274601755577,158,0.7626582278481012,en,it,en→it,0.8459358503662301,4.16144199777309,True,0.3083551892094417
u:iFI5,1330859.161807931,15.403462520925128,170,0.8681372549019647,en,it,en→it,0.8226009856156915,1.7348781998910676,True,0.22967403521918323
u:iI3B,2122370.4481488224,24.56447277950026,161,0.8464803312629627,en,it,en→it,0.8737689156943815,2.610593728433402,True,0.3368302735106782
u:iJYS,2109192.319705383,24.41194814473823,341,0.8781524926686275,en,it,en→it,0.8952437486546553,1.792498099272293,True,0.3345822405395279
u:iJdm,1473187.2071719395,17.050777860786337,268,0.7751865671641828,en,it,en→it,0.8332769452268117,2.5162701682559425,True,0.24653428250281004
u:iK_j,1860272.6318708414,21.53093323924585,584,0.8881706621004641,en,it,en→it,0.8906353672007035,1.2626130850456623,True,0.29823904083926567
u:iKwZ,1212769.3480788511,14.036682269431147,230,0.8362629399586,en,it,en→it,0.8107753261231523,1.8728061594202898,True,0.212439115773698
u:iNr3,1830668.016150395,21.188287223962906,203,0.9177691766361773,en,it,en→it,0.8889209728032189,1.5235963441890168,True,0.2933683027351068
u:iOkA,1638193.8841094803,18.960577362378245,384,0.835069444444461,en,it,en→it,0.8277837583757629,1.4734098005883487,True,0.26639190708130384
u:iOrL,1173566.3201342423,13.582943520072249,239,0.8877266387726735,en,it,en→it,0.8594814628995038,1.0889007050984039,True,0.2083177219932559
u:iPUM,2202905.776071043,25.496594630451888,344,0.9309766057585929,en,it,en→it,0.8646244170081604,1.0088490861864772,True,0.34394904458598724
u:iRaF,1861629.4536673795,21.5466371952243,277,0.8596527419632237,en,it,en→it,0.8332639482458978,1.7818979810135045,True,0.298613713001124
u:iS9X,1998534.3935970655,23.131185111077148,799,0.9082861513399862,en,it,en→it,0.8791454939139026,1.0219721700737032,True,0.3192206819033346
u:iTIt,1848112.4900846835,21.390190857461615,177,0.8382297551789152,en,it,en→it,0.872975517890772,2.525896565704122,True,0.29636568002997377
u:iTuA,2213183.9762006314,25.6155552800999,161,0.8460662525879938,en,it,en→it,0.8594046912369894,2.857526814469749,True,0.34544773323342076
u:iTyW,1017532.6520231314,11.776998287304762,221,0.780920060331837,en,it,en→it,0.8331570025164787,0.9314479638009049,True,0.18771075309104535
u:iUTt,797350.4818232983,9.228593539621508,423,0.763790386130811,en,it,en→it,0.8455133896738535,1.743399220733736,True,0.15623829149494192
u:iWC3,1264439.6343576747,14.634717990250865,1218,0.8350985221674909,en,it,en→it,0.8717762700265992,1.2354731211609804,True,0.2199325590108655
u:iWjl,1120746.0507196642,12.971597809255373,877,0.8048840744963888,en,it,en→it,0.862471722777634,1.8652025133029266,True,0.19932559010865492
u:iXIa,965486.3353307082,11.174610362623937,157,0.7808234758871847,en,it,en→it,0.8504135991397137,1.604699295234725,True,0.17759460472086924
u:iZHR,1647695.6262614112,19.070551229877445,326,0.8398261758691227,en,it,en→it,0.8518113932284513,1.3780166794478528,True,0.2693892843761708
u:iZOW,1592374.4694247483,18.430260062786438,296,0.8455705705705743,en,it,en→it,0.8917758653971888,2.2868918527902906,True,0.25777444735856125
u:i_fM,1289915.089539985,14.929572795601677,159,0.9035639412998112,en,it,en→it,0.8895028451632225,0.9820138888888889,True,0.22330460846759087
u:iaGm,1784279.0442668218,20.65137782716229,219,0.8508371385083789,en,it,en→it,0.8943616068236675,2.4538764163707083,True,0.2877482203072312
u:ielP,1762927.318739923,20.404251374304664,295,0.8487489911218712,en,it,en→it,0.8460257982571235,1.749240073760201,True,0.2858748594979393
u:iqrR,857859.6524576668,9.928931162704478,2572,0.7740409538621053,en,it,en→it,0.8479450514247622,1.498327843298197,True,0.16448107905582615
u:iuph,827208.8175226648,9.574176128734546,325,0.6742820512820553,en,it,en→it,0.7510556896188071,3.192467984330484,True,0.15886099662795056
u:ivwh,1755975.0542786983,20.323785350447896,282,0.8017730496453972,en,it,en→it,0.7850741935253953,2.7983286544523245,True,0.2847508430123642
u:ivyv,1310427.326080017,15.166982940740938,274,0.7842109836635365,en,it,en→it,0.7967881516625971,2.753414520816437,True,0.22592731360059948
u:iwZ6,1647433.8601324735,19.067521529311037,261,0.8411512497719426,en,it,en→it,0.8533530250035891,1.17528070455513,True,0.2690146122143125
u:iwic,669763.0425794455,7.75188706689173,871,0.6470436280137819,en,it,en→it,0.7534464915227992,2.1197989353446443,True,0.1393780442113151
u:iwrM,1585341.2382606803,18.34885692431343,221,0.8354341736694796,en,it,en→it,0.8145341873938349,1.7461304361488186,True,0.2566504308729861
u:ix6n,1689292.3157227584,19.551994394939335,173,0.8350674373795839,en,it,en→it,0.8129851362510324,2.7361653018625565,True,0.27575871112776323
u:vxt,808426.8486451064,9.356792229688732,218,0.7305755788554175,en,it,en→it,0.8031849750854358,1.7480659616038055,True,0.15736230798051704
u:Xo6,1559324.489496008,18.047737146944538,1025,0.7832744870305903,en,pt,en→pt,0.8758165655645365,1.2216004290876241,True,0.24349442379182157
u:duC4,530413.6607322906,6.139046999216326,716,0.7288108035663912,en,pt,en→pt,0.7898591716714232,1.2499579065797641,True,0.11895910780669144
u:egyd,1344581.127532553,15.562281568663806,310,0.8396774193548483,en,pt,en→pt,0.8552295740797211,1.5113991562126643,True,0.21561338289962825
u:fcn5,2479.8984301622017,0.028702528126877336,150,0.8466666666666667,en,pt,en→pt,0.818067124962602,2.808887191358025,True,0.008364312267657992
u:fyzS,2089705.3816707053,24.186404880447977,244,0.875,en,pt,en→pt,0.8742185628261036,1.549874250531269,True,0.3150557620817844
u:gAuM,773629.4727545282,8.954044823547779,2036,0.581041257367387,en,pt,en→pt,0.764865489592259,1.1167282150458415,True,0.15520446096654275
u:gUJG,2051543.8574995182,23.744720572911092,411,0.8829480940794843,en,pt,en→pt,0.8514667377061338,1.2100586870325312,True,0.3104089219330855
u:gizp,2240919.7786837863,25.93657151254382,299,0.887123745819398,en,pt,en→pt,0.8972990917789192,1.8207883918617616,True,0.3336431226765799
u:hQxY,2111032.537712518,24.433246964265255,184,0.908514492753625,en,pt,en→pt,0.8903979914842115,1.1288430958132045,True,0.3187732342007435
u:hSWF,2106224.088143292,24.377593612769584,2263,0.819299385684456,en,pt,en→pt,0.8565651367012137,2.3253791468224745,True,0.31784386617100374
u:hVys,2019556.823859874,23.37450027615595,297,0.849326599326606,en,pt,en→pt,0.886647618164486,2.74688080652201,True,0.3048327137546468
u:hX1_,1804068.0626295365,20.88041739154556,139,0.8515758821514461,en,pt,en→pt,0.8102192159228265,2.3700109912070344,True,0.2741635687732342
